"status","categoryName","categoryId","parentId","image","Alias"
"ACTIVE","Electronic Keyboards","CAT535D8DE7","CAT6420DFC2",NULL,NULL
"ACTIVE","MIDI Keyboards & Equipm","CAT82B1D4FA","CAT6420DFC2",NULL,NULL
"ACTIVE","Wind & Woodwinds","CAT702C844F","CAT9E2EDB2B",NULL,NULL
"ACTIVE","Brass","CAT77088664","CAT9E2EDB2B",NULL,NULL
"ACTIVE","Orchestral Strings","CATBDDC418F","CAT9E2EDB2B",NULL,NULL
"ACTIVE","Concert Percussion","CAT1CD24765","CAT9E2EDB2B",NULL,NULL
"ACTIVE","Marching Percussion","CATBD45036C","CAT9E2EDB2B",NULL,NULL
"ACTIVE","DJ Equipment","CAT310BA386","CAT3C91173A",NULL,NULL
"ACTIVE","Karaoke Equipment","CAT6041C494","CAT3C91173A",NULL,NULL
"ACTIVE","Electronic Music","CAT35E9EF43","CAT3C91173A",NULL,NULL
"ACTIVE","Acoustic-Electric Guitars","CATDA72C918","CATC7B82124",NULL,NULL
"ACTIVE","Acoustic Guitars","CAT2CF3702F","CATC7B82124",NULL,NULL
"ACTIVE","Classical & Nylon-String Guitars","CAT43A69F47","CATC7B82124",NULL,NULL
"ACTIVE","Electric Guitars","CATC1C740F5","CATC7B82124",NULL,NULL
"ACTIVE","Guitar Effects","CAT856E915B","CAT29210646",NULL,NULL
"ACTIVE","Power Amplifiers","CATAD26CADC","CAT29210646",NULL,NULL
"ACTIVE","Amplifiers & Effects","CAT09E158CA","CAT1B9EEF46",NULL,NULL
"ACTIVE","Accessories","CAT90CAD35F","CAT09E158CA",NULL,"amplifiers & effects_accessories"
"ACTIVE","Guitar & Bass Amplifiers","CATCF8E819B","CAT29210646",NULL,NULL
"ACTIVE","Electric Basses","CATAC00C3E5","CAT53D900D4",NULL,NULL
"ACTIVE","Acoustic & Acoustic-Elect","CATA43B83AA","CAT53D900D4",NULL,NULL
"ACTIVE","Drum Sets & Set Components","CAT60FC5091","CAT5AE17B66",NULL,NULL
"ACTIVE","Electronic Drums","CATE91B89D5","CAT5AE17B66",NULL,NULL
"ACTIVE","Hand Percussion","CAT1EC73532","CAT5AE17B66",NULL,NULL
"ACTIVE","Folk & World Hand Drums","CATB2ED240D","CAT5AE17B66",NULL,NULL
"ACTIVE","Stringed Instruments","CATE39FDBAC","CATDAE2DA62",NULL,NULL
"ACTIVE","Folk & World","CAT2DC25EF3","CATE39FDBAC",NULL,"stringed instruments_folk & world"
"ACTIVE","Cables","CAT03410357","CAT656C28F1",NULL,NULL
"ACTIVE","Earphone & Headphone Accessories","CAT374D240D","CAT656C28F1",NULL,NULL
"ACTIVE","Connectors & Adapters","CATF4CD74C8","CAT656C28F1",NULL,NULL
"ACTIVE","Digital-to-Analog Converters","CAT7910FE43","CAT656C28F1",NULL,NULL
"ACTIVE","TV Accessories & Parts","CATCB7446BD","CAT656C28F1",NULL,NULL
"ACTIVE","Remote Controls","CATC35ED5CB","CAT656C28F1",NULL,NULL
"ACTIVE","Conditional Access Modules","CATD6D582A7","CAT656C28F1",NULL,NULL
"ACTIVE","Cables & Interconnects","CAT4F48BB04","CAT656C28F1",NULL,NULL
"ACTIVE","Media Storage & Organization","CATE8EAE13D","CAT656C28F1",NULL,NULL
"ACTIVE","Speaker Accessories","CATB0B251B7","CAT656C28F1",NULL,NULL
"ACTIVE","Projector Accessories","CAT687BE2D4","CAT656C28F1",NULL,NULL
"ACTIVE","Video Converters","CAT4959F59F","CAT656C28F1",NULL,NULL
"ACTIVE","Headphone Accessories","CATB7DDF15D","CAT656C28F1",NULL,NULL
"ACTIVE","3D Glasses","CATD4618E45","CAT656C28F1",NULL,NULL
"ACTIVE","Antennas","CAT3715FC57","CAT656C28F1",NULL,NULL
"ACTIVE","Speaker Parts & Components","CAT51644A14","CAT656C28F1",NULL,NULL
"ACTIVE","Satellite TV Equipment","CATC308B784","CAT656C28F1",NULL,NULL
"ACTIVE","Distribution","CAT6E5C6E49","CAT656C28F1",NULL,NULL
"ACTIVE","Record Player Accessories","CAT38BFAA5B","CAT656C28F1",NULL,NULL
"ACTIVE","TV Wall Mounts","CAT73DFB3E7","CAT656C28F1",NULL,NULL
"ACTIVE","Crossover Parts","CATD35FF87E","CAT656C28F1",NULL,NULL
"ACTIVE","Cleaning & Repair","CATA7BAF7FE","CAT656C28F1",NULL,NULL
"ACTIVE","Home Audio Crossovers & Parts","CAT42486D59","CAT656C28F1",NULL,NULL
"ACTIVE","Turntable Cartridges & Needles","CATFE3FB010","CAT656C28F1",NULL,NULL
"ACTIVE","Speaker Repair","CAT9504A840","CAT656C28F1",NULL,NULL
"ACTIVE","RF Modulators","CAT53ABBC14","CAT656C28F1",NULL,NULL
"ACTIVE","VCR Rewinders","CAT967630E5","CAT656C28F1",NULL,NULL
"ACTIVE","Digital Camera Accessories","CAT9E41AC84","CAT4979E9A3",NULL,NULL
"ACTIVE","Camcorder Accessories","CAT4B459D79","CAT4979E9A3",NULL,NULL
"ACTIVE","Flash Accessories","CAT4C537CC4","CAT4979E9A3",NULL,NULL
"ACTIVE","Lighting & Studio","CAT8C9840C5","CAT4979E9A3",NULL,NULL
"ACTIVE","Telescope & Microscope Accessories","CATACCAD431","CAT4979E9A3",NULL,NULL
"ACTIVE","Accessory Bundles","CAT450E6F9B","CAT4979E9A3",NULL,NULL
"ACTIVE","Professional Video Accessories","CAT6CEB076A","CAT4979E9A3",NULL,NULL
"ACTIVE","Rain Covers","CATD09E5AF0","CAT4979E9A3",NULL,NULL
"ACTIVE","Camera & Photo Accessories","CATE14C8985","CAT01232D2F",NULL,NULL
"ACTIVE","Remote Controls","CAT4681D1EE","CATE14C8985",NULL,"camera & photo accessories_remote controls"
"ACTIVE","Camera & Photo Accessories","CATC6CB5CFF","CATA1D42B4E",NULL,NULL
"ACTIVE","Tripods & Monopods","CAT09F99AC7","CATC6CB5CFF",NULL,"camera & photo accessories_tripods & monopods"
"ACTIVE","Lens Accessories","CAT96697E27","CAT4979E9A3",NULL,NULL
"ACTIVE","Batteries & Chargers","CAT538B331F","CAT4979E9A3",NULL,NULL
"ACTIVE","Flashes","CAT933A14C0","CAT4979E9A3",NULL,NULL
